Id,DimMeasurementId,Axis,Measurement,Nominal,PositiveTolerance,NegativeTolerance,Bonus,Deviation,OutTolerance,OutToleranceBar,PlanId,PartNo,PlanProductId,Type,IdSymbol,WarningLimitCf,FeatureId,FeatureSigma,Comment,Link,LinkMode,Mmc,UserUpperTol,UserLowerTol,Fftphi,FftphiUnit,ZoneRoundnessAngle,GroupName,GroupName2,DatumAid,DatumBid,DatumCid,NatUpperTolId,NatLowerTolId,DecimalPlaces,FeaturePosX,FeaturePosY,FeaturePosZ,Unit,Confirmation,CreatedDate,UpdatedDate
b23132b6-67b2-4e67-a8d4-1fd68982a78c,1f909b60-9ca4-4f38-a613-435fefe4ffa7,,1.138.309.356,114.0,0.15,-0.15,,-0.1690644,0.01906440000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:40.347814,2022-01-18 10:11:40.347814
089bb617-79a8-473e-8577-4776ccbcd2e7,fc659776-fd27-4bb0-9309-0e1d039ef1d1,,-92.753.586,-9.0,0.15,-0.15,,-0.2753586,0.12535860000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:42.377558,2022-01-18 10:11:42.377558
ce54cad9-ac98-4d09-a812-514d2d6c060c,75ee61e6-bdb6-44e5-907f-10df895d6112,,0.6300519,0.0,0.3,0.0,,0.6300519,0.3300519,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:42.377558,2022-01-18 10:11:42.377558
d923293b-6cda-4532-8682-c70df8a4705d,d9409cf7-af7d-49a8-9d17-a8dec0035781,,-93.149.889,-9.0,0.15,-0.15,,-0.3149889,0.16498890000000002,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:42.377558,2022-01-18 10:11:42.377558
de881b55-4d17-4ef9-bfa8-1328eca292f5,cca5465e-1208-45fe-8834-4214e63b6f7a,,0.5531654,0.0,0.3,0.0,,0.5531654,0.25316540000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:42.377558,2022-01-18 10:11:42.377558
5c4d4055-0b62-4332-a472-9343e6d9e5b2,7aba519c-2856-4e59-8879-e359a0d766dc,,0.0519876,0.0,0.05,0.0,,0.0519876,0.001987599999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:11:44.411644,2022-01-18 10:11:44.411644
64e6585a-9757-4dbe-adcf-6b19d35076c1,c67a34d7-1f6c-484a-a940-2f8eafaabb45,,0.0228048,0.0,0.02,-0.02,,0.0228048,0.0028047999999999997,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:11:44.411644,2022-01-18 10:11:44.411644
8cc4270c-7f6f-4ef9-8bc2-05a69de1aea9,716ec331-a7c5-4c3c-aec8-312d5bcb2f6c,,0.0519876,0.0,0.05,0.0,,0.0519876,0.001987599999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:44.411644,2022-01-18 10:11:44.411644
3bbe4d11-4a79-4d81-acfa-4db58753e136,cb80c483-898e-4c9a-a11b-7dff5dd30e6c,,0.0511077,0.0,0.05,0.0,,0.0511077,0.0011076999999999962,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:46.458321,2022-01-18 10:11:46.458321
7379100a-8563-44aa-a5f1-18f90873e4bf,38d0f2e9-dccb-4019-bf92-258b06937840,,0.0237453,0.0,0.02,-0.02,,0.0237453,0.0037453,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:11:46.458321,2022-01-18 10:11:46.458321
b88e4a68-c5a1-42ce-b87d-d82b3577fd61,d274953f-72bc-458f-86fa-002b9697aa69,,0.0511077,0.0,0.05,0.0,,0.0511077,0.0011076999999999962,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:11:46.458321,2022-01-18 10:11:46.458321
42869027-1e17-4745-96d8-1ed2a70b4c0f,9dab11aa-5a10-4fc5-8a1d-fd584122514e,,0.2758364,0.0,0.2686296,0.0,,0.2758364,0.007206799999999958,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:48.471794,2022-01-18 10:11:48.471794
1f77b296-2125-4b23-9503-35928585d7be,939a85ae-03c6-4c3b-b96f-0a4e9765b7d0,,338.004.725,34.0,0.15,-0.15,,-0.1995275,0.0495275,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:56.599529,2022-01-18 10:11:56.599529
6058259c-d3b3-4f93-b512-134fd858c44b,65406016-f82f-406a-9fe6-5a458e64a979,,0.3998697,0.0,0.3,0.0,,0.3998697,0.0998697,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:56.599529,2022-01-18 10:11:56.599529
b080cda3-35f2-4e0b-a71e-5482bde15e18,097eba23-e640-4aea-af51-1efbd9757f0a,,0.0195969,0.0,0.015,0.0,,0.0195969,0.004596900000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:11:58.628622,2022-01-18 10:11:58.628622
dc1d9b11-6538-43dc-94d7-c3f59128f38a,b4569557-b80c-44d8-8266-ca0d2c9aa6a2,,0.2970324,0.0,0.2733013,0.0,,0.2970324,0.02373109999999995,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:00.66181,2022-01-18 10:12:00.66181
100d136b-cf80-490a-9337-998f298d84b8,3c1a91eb-cee5-48ec-b265-1bbd32ffa9d1,,0.2868547,0.0,0.2688576,0.0,,0.2868547,0.017997100000000044,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
54b9c82a-1519-4376-930d-8c12c649a782,2697d548-b01d-4a37-acd1-fa4104299f67,,-39.861.707,-40.0,0.1321099,-0.1321099,,0.138293,0.006183099999999997,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
5a73e0ff-2c6a-42c1-8772-754649aa3fc8,ff2be333-625d-4d03-83c1-cfbd106fd71e,,-0.3200599,0.0,0.25,-0.25,,-0.3200599,0.07005990000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
775abc85-4f9b-4701-99a2-31ae0dd4aa63,584e95c9-cead-4c6d-b2ce-a99661353575,,0.3509505,0.0,0.2642197,0.0,,0.3509505,0.0867308,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
d4115df1-b81b-4e39-aa6b-5eb9a41cf67a,31da2bcc-bcf8-4f52-82b6-45ca5089d84f,,0.3026554,0.0,0.2592437,0.0,,0.3026554,0.0434117,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
ea7ff719-ac25-4b96-9f17-de8f046c6442,9b78623f-9132-4252-81ee-a07b9f970365,,0.0168042,0.0,0.015,0.0,,0.0168042,0.0018041999999999989,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:02.69181,2022-01-18 10:12:02.69181
6f6d58ed-ba99-4648-85f6-e5668f48c2ce,ecdeaf01-d38b-4856-b715-064bd2242aaa,,0.0165889,0.0,0.015,0.0,,0.0165889,0.0015889000000000007,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:04.722653,2022-01-18 10:12:04.722653
5fdb7cfc-f256-42bc-81a7-9cd882157f5f,fa7c1c7b-d2fb-4b88-8a1b-9621785e6efb,,-9.237.816,-9.0,0.15,-0.15,,-0.237816,0.087816,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
64cd20a4-af43-468c-b331-91cb7cdb572e,dfe6b348-5492-42a5-87ed-b9198ec74a9d,,0.4381088,0.0,0.3,0.0,,0.4381088,0.13810880000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
6812c28e-e455-4992-884b-f365187ade90,43e5a2de-0f31-4ae3-9c63-0ceda5f72c32,,-92.184.722,-9.0,0.15,-0.15,,-0.2184722,0.06847220000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
78b705ad-aa44-41c1-9e0e-57ea6daa5696,f9967636-e71d-4f87-b1fe-a5298820d34d,,337.855.858,34.0,0.15,-0.15,,-0.2144142,0.0644142,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
827006d4-8d8d-47f7-8360-59f3879f9023,e8336311-dbbd-4b11-9e1a-b6b599295fd5,,0.4288659,0.0,0.3,0.0,,0.4288659,0.12886590000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
dddb02b2-78ac-45d5-bd70-d31a658bf133,76f5068d-85f0-4f79-a202-c7f2ee36546d,,0.475636,0.0,0.3,0.0,,0.475636,0.17563600000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:10.816547,2022-01-18 10:12:10.816547
0aa24cd9-9386-46c0-9f4f-59dd306d13f0,2b305d9b-f962-4d22-bba3-fd68160a414b,,0.474934,0.0,0.3,0.0,,0.474934,0.17493400000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:12.848148,2022-01-18 10:12:12.848148
7870257c-4ed1-442f-90f9-a70b91a86bc0,e0946316-d23b-439b-b39a-1d33df30fcc1,,342.363.797,34.0,0.15,-0.15,,0.2363797,0.0863797,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:12.848148,2022-01-18 10:12:12.848148
c459e96c-d0ec-4d6a-92c9-5648e7230137,f00d351d-8b6d-499c-9f1b-74562dce532e,,0.0219798,0.0,0.02,-0.02,,0.0219798,0.0019798000000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:14.880441,2022-01-18 10:12:14.880441
d31a0f93-f5fa-43c0-b1d7-490ee3944a68,0a28d345-825e-4e2c-b42c-49c8beb23cf9,,0.0518904,0.0,0.05,0.0,,0.0518904,0.0018904000000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:14.880441,2022-01-18 10:12:14.880441
d6659ac3-7940-4150-9fa1-831958b17633,eff7e640-3f0f-47d9-80c2-e357b328cf51,,0.0518904,0.0,0.05,0.0,,0.0518904,0.0018904000000000004,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:14.880441,2022-01-18 10:12:14.880441
1f9d3b5c-3409-4dd3-bd64-be7f9fd5b353,144199fc-2a87-441d-aa75-828d7ca68222,,0.2906322,0.0,0.2629527,0.0,,0.2906322,0.027679500000000024,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
2a6cbc0d-a044-4757-8da5-0165e4b220f8,7a0b80d0-7f81-43c7-8bbe-eff39fd0c83d,,-0.3326905,0.0,0.25,-0.25,,-0.3326905,0.0826905,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
7a26ca26-d6fb-48a7-a729-476997718f42,e6333058-b27b-4cc3-9a7c-0852740aa4ed,,0.3292544,0.0,0.2582052,0.0,,0.3292544,0.07104919999999998,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
9cd3df66-72a1-4dae-addd-e862210d34bf,da11f2e9-ced3-4b4c-9140-24dad1ccf553,,0.379104,0.0,0.2243673,0.0,,0.379104,0.1547367,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
cac06757-ebef-4ffe-b890-4b5cf07fc31a,8923fbe8-d1ea-4c37-aee3-be6308cc9ae9,,0.289094,0.0,0.2475088,0.0,,0.289094,0.04158520000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
cd2d3b54-85b5-4508-aa4e-957d4510b900,55f8bbd9-6b66-4564-9fca-91c8c50bc354,,0.0527372,0.0,0.05,0.0,,0.0527372,0.002737199999999995,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
ce064050-ead3-49e3-ae0f-5c35fab7fb1f,9e1cf70d-262f-4b3e-94d8-3a9754a0e551,,-398.651.137,-40.0,0.1121836,-0.1121836,,0.1348863,0.022702699999999992,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
da1ef20c-1763-49a4-b0a3-d88de8194b5a,0f5f834d-a2b3-4cb6-b8ec-e2e9a1f166ed,,-401.331.753,-40.0,0.1121836,-0.1121836,,-0.1331753,0.020991700000000002,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:16.911512,2022-01-18 10:12:16.911512
19467771-5ed1-4c00-8cbd-457a7f1de2c5,a2cf3e4a-5a40-4192-803e-1041c5dd268e,,0.2897753,0.0,0.2375679,0.0,,0.2897753,0.052207400000000015,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:18.942118,2022-01-18 10:12:18.942118
1a8b1aa7-5de3-4b98-aa32-37d90d3381a3,6bd3293e-329c-494b-b334-956f44f68e0b,,0.2865131,0.0,0.2423488,0.0,,0.2865131,0.04416430000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:18.942118,2022-01-18 10:12:18.942118
4027dd24-d707-44b3-a25c-7602bc7eca68,0e5ecb26-c8c6-4d0a-a229-8847ddf6623a,,0.2429486,0.0,0.2365894,0.0,,0.2429486,0.0063591999999999815,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:18.942118,2022-01-18 10:12:18.942118
6c44bf75-65bc-4c94-b438-048130311ca3,8d4ee0a8-8b3e-461a-bfc3-49a6e3747737,,0.300317,0.0,0.241956,0.0,,0.300317,0.058360999999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:18.942118,2022-01-18 10:12:18.942118
5f8c2e72-6c2d-40fa-a263-82bc41c3d4cb,463ddd6f-cf42-421a-8d71-eb38289aab57,,0.4444954,0.0,0.3,0.0,,0.4444954,0.1444954,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:25.037527,2022-01-18 10:12:25.037527
6255f3ca-f5d6-45ab-8276-bb83a01f33e0,0e634129-c5bb-4b11-973e-315454f5f92e,,337.807.141,34.0,0.15,-0.15,,-0.2192859,0.06928590000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:25.037527,2022-01-18 10:12:25.037527
00af043d-d082-47a2-840f-8f42bae9ee1c,fee2aa37-426f-4066-aa0b-6a4e2d19fe01,,10.393.014,10.45,0.05,-0.05,,-0.056986,0.006985999999999999,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
08e85cda-5230-4c9d-a758-ed84f904d1c3,c4d3a684-ca76-4095-9be7-4e699e570b27,,-398.938.764,-40.0,0.1,-0.1,,0.1061236,0.006123599999999993,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
1fdc9ec5-2e3a-4f86-8d84-ae9a79fffd45,3b180432-e1f5-4500-bba4-291b2830e8d0,,-398.934.022,-40.0,0.1,-0.1,,0.1065978,0.006597800000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
29bf2219-c67e-4293-a398-85834638fbf6,ff4f42c6-75aa-4d98-9cd2-02c0625e7c83,,0.2821275,0.0,0.2,0.0,,0.2821275,0.08212749999999996,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
7f7b27de-92c0-449c-9baf-90f75e7bd8d6,fd7f3a77-0a24-456b-9dd4-a78050a6a3be,,103.989.397,10.45,0.05,-0.05,,-0.0510603,0.0010603000000000001,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
981260b0-83ad-4ca1-9712-30653e0dad75,6bcab3ed-4a51-4276-804f-3028ae87a6d4,,0.2139133,0.0,0.2,0.0,,0.2139133,0.01391329999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
eebf7d4e-4a2d-46f7-a65a-431110b0f223,c69f5715-8b6d-4f8c-8fed-173d21a8f393,,103.772.247,10.45,0.05,-0.05,,-0.0727753,0.0227753,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
f928ebd5-3387-450d-80d0-7b94bae7225c,89ee1613-019a-4927-b51f-c0d57e9dea56,,103.771.969,10.45,0.05,-0.05,,-0.0728031,0.022803099999999993,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:28.085953,2022-01-18 10:12:28.085953
0322bbd5-22b9-47e5-bfd6-e55cf848c7b0,528158aa-22eb-4e76-8f90-7d9aa9bf4f2e,,-0.2873819,0.0,0.25,-0.25,,-0.2873819,0.03738190000000002,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:36.224402,2022-01-18 10:12:36.224402
551f7865-5602-4673-9e65-1bb5e0a2e5b6,a5435be2-9fa5-4e40-b9cc-b3fc0c190342,,0.2739077,0.0,0.2465067,0.0,,0.2739077,0.02740099999999998,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:36.224402,2022-01-18 10:12:36.224402
6968f1de-ca63-470e-8ab9-991586549e49,dad70d3e-de24-4199-8ca5-64c127190786,,0.2402744,0.0,0.239219,0.0,,0.2402744,0.0010554000000000119,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:36.224402,2022-01-18 10:12:36.224402
7f728e8d-ceb6-4506-bf84-46145c0e9a39,7865838d-ee65-4d10-b51f-828f0efca574,,0.2714427,0.0,0.250511,0.0,,0.2714427,0.020931699999999998,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:36.224402,2022-01-18 10:12:36.224402
ec7c5996-e16e-4ad7-87bb-85157d3c94f7,045a8aa4-24df-4812-acf1-b4cc6162489e,,0.0157489,0.0,0.015,0.0,,0.0157489,0.0007489000000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:36.224402,2022-01-18 10:12:36.224402
51271cf6-45ad-4f90-9254-3315916d97dc,14744993-0370-4632-819d-97a51e936dcc,,-87.528.392,-9.0,0.15,-0.15,,0.2471608,0.09716080000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:38.255144,2022-01-18 10:12:38.255144
850b7890-d54a-44bb-9968-e6417c46f62a,5d399466-6972-4190-8e6b-81f118055c80,,0.5008505,0.0,0.3,0.0,,0.5008505,0.2008505,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:38.255144,2022-01-18 10:12:38.255144
af496046-ad54-4eac-9e4d-aa3ec9d6b595,4f7b0ff7-9e2b-4c40-bf5c-05b01ac25036,,-88.042.489,-9.0,0.15,-0.15,,0.1957511,0.04575110000000002,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:38.255144,2022-01-18 10:12:38.255144
b6466ec4-d77a-4b33-b766-1b988fd532ad,e9900b9a-e352-4210-983d-c4f9e4fd3476,,0.4100728,0.0,0.3,0.0,,0.4100728,0.11007280000000003,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:38.255144,2022-01-18 10:12:38.255144
c9310a8d-864c-4f98-81ab-9de769e5e6a4,8e8a8ecf-be62-4f06-a41e-5ebd76fcb321,,-632.011.529,-61.0,0.3,-0.3,,-22011.529,19011528999999.900,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:38.255144,2022-01-18 10:12:38.255144
48f6c86b-776e-4928-83f9-acccad4f77f2,769ca55f-a692-4aec-a99c-82c071e1f7d3,,-88.342.486,-9.0,0.15,-0.15,,0.1657514,0.0157514,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:40.286172,2022-01-18 10:12:40.286172
74ab55c0-e8d9-4b3f-bb16-bcba0ab7eb0a,3d66fb58-95f8-4b7e-9dcc-65b0107c90ba,,0.3382574,0.0,0.3,0.0,,0.3382574,0.0382574,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:40.286172,2022-01-18 10:12:40.286172
a76e365d-40df-4162-bf6e-442171c28cde,077928a0-8035-4ab3-94ab-53ce4cf2a539,,-630.767.857,-61.0,0.3,-0.3,,-20767.857,17767856999999.900,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:40.286172,2022-01-18 10:12:40.286172
59bbcc5e-06fc-47eb-aff2-8cf3fa8595ef,8672ad71-7d43-4354-9a28-b78a851f70d7,,-1.470.508.036,-146.975,0.075,-0.075,,-0.0758036,0.0008036000000000015,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:42.317379,2022-01-18 10:12:42.317379
29a87e0d-5d99-4b35-a6e9-7f4d9f0ceae1,f9ff8add-81d2-4e79-9a6d-d6cf574b9502,,191.791.887,19.5,0.3,-0.3,,-0.3208113,0.020811300000000033,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:44.349404,2022-01-18 10:12:44.349404
83d22016-7546-403f-8a5b-41cf72abd7c4,c8905d7c-aa5c-4d73-8934-5c7f59ee0363,,69.053.185,6.8,0.1,-0.1,,0.1053185,0.00531849999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:44.349404,2022-01-18 10:12:44.349404
b97a76e1-45c9-4b4a-bd14-0509b9be8bb0,ba29a74d-3849-4057-958b-14ea97f8ffc6,,103.825.692,10.45,0.05,-0.05,,-0.0674308,0.017430799999999996,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:44.349404,2022-01-18 10:12:44.349404
eed5b81d-f7d8-4cca-8655-7a1aa0bdc931,1ae6d473-db98-4257-bcc6-b1b1ab171a16,,103.762.731,10.45,0.05,-0.05,,-0.0737269,0.023726899999999995,<----,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:44.349404,2022-01-18 10:12:44.349404
18618cca-6334-42cb-9fb8-9bcab96ee1f7,0aaad8cf-dc49-48bb-aa3e-e2d32194e0ee,,0.0156028,0.0,0.015,0.0,,0.0156028,0.0006028000000000006,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:46.389172,2022-01-18 10:12:46.389172
4fb22374-763d-4e2d-927b-c87cae3b0420,2bfdfb5f-262e-4405-b53d-b206bd60070a,,0.0636603,0.0,0.06,0.0,,0.0636603,0.003660300000000005,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:48.428146,2022-01-18 10:12:48.428146
5da60e16-a0a5-40a7-bce4-3527fc2cf648,f5d4655e-345c-4af8-b900-a510fac12a8b,,0.0636603,0.0,0.06,0.0,,0.0636603,0.003660300000000005,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:48.428146,2022-01-18 10:12:48.428146
a74d70c6-3836-4818-811b-bc0660ddbe05,63d429a4-c310-4695-9c45-84463f88e340,,0.0150218,0.0,0.015,0.0,,0.0150218,2.18E+10,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:48.428146,2022-01-18 10:12:48.428146
0f6d1784-e717-4f07-97fd-a85ac0500e82,04e3f5e6-43f2-4bda-b6f9-7c0fec6400cc,,0.0772113,0.0,0.06,0.0,,0.0772113,0.0172113,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:50.458906,2022-01-18 10:12:50.458906
8e6e3fee-d071-4fae-89cb-02b6a450f2ed,f8117d79-583c-4a41-8b37-45edb3bb8714,,0.0153654,0.0,0.015,0.0,,0.0153654,0.0003654000000000001,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:50.458906,2022-01-18 10:12:50.458906
d902d2ab-dd77-4d12-a095-8d2bd7e2ac01,05968b2d-2f32-4341-a6fd-d00a11b52f6d,,0.0772113,0.0,0.06,0.0,,0.0772113,0.0172113,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:50.458906,2022-01-18 10:12:50.458906
3d95fea2-d33a-41ff-be14-1cb1251243cb,5dfb2fcf-a12a-4e6c-8c10-f9d6479b4fe3,,0.0150538,0.0,0.015,0.0,,0.0150538,5.38E+11,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:51.476165,2022-01-18 10:12:51.476165
5ba7a562-15de-4f87-9369-58f88fa6ab06,7b020531-c63e-4a69-8147-be3caaaf4441,,0.0160943,0.0,0.015,0.0,,0.0160943,0.0010942999999999994,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:51.476165,2022-01-18 10:12:51.476165
8fb22d41-aef9-4bef-a4c3-7e7c154c92c6,c6c35e99-1376-43a9-8920-142887781f80,,0.0636292,0.0,0.06,0.0,,0.0636292,0.003629199999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:51.476165,2022-01-18 10:12:51.476165
b5f9c1d7-fc4c-472e-85fe-c670c22e8fbf,fc7ecdde-9813-4ebd-9302-5e257d153bfd,,0.0636292,0.0,0.06,0.0,,0.0636292,0.003629199999999999,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022-01-18 10:12:51.476165,2022-01-18 10:12:51.476165
cc95c53f-a030-4cc6-add8-5eaf080a51bd,c89ef297-7ec5-4feb-ad1f-cafe54a8262e,,69.024.404,6.8,0.1,-0.1,,0.1024404,0.0024403999999999954,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:51.476165,2022-01-18 10:12:51.476165
132b399c-46ba-456c-800e-4134fcdb88c0,20195ffb-ebfd-4126-a54e-da770555ac0b,,0.0683727,0.0,0.06,0.0,,0.0683727,0.008372699999999997,---->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2022-01-18 10:12:53.506715,2022-01-18 10:12:53.506715
